passenger_id,age_band,travel_party_type,visa_bucket,layover_duration_hrs,arrival_time_block,season_month,luggage_status,fatigue_level,budget_tier,interest_category,risk_comfort,marketing_channel,layover_confidence_score,confidence_band,recommended_tier,app_viewed,eligibility_checked,packages_viewed,booked,selected_package,paid_amount_aed,late_return_risk_score,completed_on_time,satisfaction_rating,referral_intent,app_viewed_clean,eligibility_checked_clean,booked_clean,completed_on_time_clean,recommended_tier_clean,selected_package_clean,layover_duration_hrs_clean,paid_amount_aed_clean,fatigue_missing_flag,budget_missing_flag,fatigue_level_clean,budget_tier_clean,time_buffer_mins_clean,confidence_band_clean,conversion_flag,package_viewed_flag,completed_flag,late_return_flag_clean,revenue_category,funnel_stage_clean,tier_category,high_value_lead_flag,engagement_level,safe_to_leave_flag,recommendation_match_flag
PS00964,25-34,Couple,Visa-Free/On-Arrival,3.8,Evening,April,NEEDS STORAGE,3,Premium,Active/City,3,Airline Partner,69.0,Medium,Indoor Micro-Experience,True,True,0,False,,,,,,,True,True,False,,Indoor Micro-Experience,,3.8,,False,False,3.0,Premium,138.0,Medium,False,False,False,,No Spend,Eligibility Checked,Indoor/Moderate-Risk,False,None,False,
PS00965,25-34,Solo,Visa-Free/On-Arrival,10.1,Morning,March,Needs Storage,3,,Culture & Heritage,4,Travel Agent,81.5,High,City/Culture/Shopping,True,False,2,False,,,,,,,True,False,False,,City/Culture/Shopping,,10.1,,False,True,3.0,Unknown,516.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00966,25-34,Friends/Group,Not-Eligible,14.1,Morning,November,Carry-On Only,3,Mid-Range,Shopping,5,Travel Agent,30.0,Low,Stay Airside,True,False,2,False,,,,,,,True,False,False,,Stay Airside,,14.1,,False,False,3.0,Mid-Range,756.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00967,35-44,Couple,Visa-Free/On-Arrival,3.2,Night,January,Checked-Through,1,Mid-Range,Relaxation & Wellness,4,Organic App Search,82.6,High,City/Culture/Shopping,1,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,3.2,,False,False,1.0,Mid-Range,102.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,False,
PS00968,25-34,Solo,Visa-Free/On-Arrival,3.4,Morning,December,Checked-Through,4,Mid-Range,Shopping,3,Social Media,64.0,Medium,indoor micro-experience,True,True,0,False,,,,,,,True,True,False,,Indoor Micro-Experience,,3.4,,False,False,4.0,Mid-Range,114.0,Medium,False,False,False,,No Spend,Eligibility Checked,Indoor/Moderate-Risk,False,None,False,
PS00969,35-44,Couple,Visa-Free/On-Arrival,4.9,Night,February,Checked-Through,3,Budget,Culture & Heritage,4,Word of Mouth/Referral,71.4,High,Culture & Shopping,True,True,1,False,,,,,,,True,True,False,,City/Culture/Shopping,,4.9,,False,False,3.0,Budget,204.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00970,25-34,Family with kids,Transit-Visa-Required,6.5,Evening,June,Checked-Through,3,Mid-Range,Shopping,4,Airport Signage,69.0,Medium,Indoor Micro-Experience,True,True,1,False,,,,,,,True,True,False,,Indoor Micro-Experience,,6.5,,False,False,3.0,Mid-Range,300.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
PS00971,35-44,Solo,Visa-Free/On-Arrival,12.0,Afternoon,September,CHECKED-THROUGH,5,Premium,Culture & Heritage,2,Airport Signage,72.5,High,Indoor Micro-Experience,True,True,3,False,,,,,,,True,True,False,,Indoor Micro-Experience,,12.0,,False,False,5.0,Premium,630.0,High,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,True,Medium,True,
PS00972,55+,Solo,Transit-Visa-Required,14.0,Morning,May,Needs Storage,3,Budget,Culture & Heritage,3,Organic App Search,66.1,Medium,Airport Lounge/Relaxation,True,True,2,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,14.0,,False,False,3.0,Budget,750.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,True,
PS00973,35-44,Family with kids,Visa-Free/On-Arrival,4.3,Morning,April,Checked-Through,4,Premium,Shopping,4,Word of Mouth/Referral,73.0,High,Premium Fast-Track/Chauffeur,Y,0,4,No,,,,,,,True,False,False,,Premium Fast-Track/Chauffeur,,4.3,,False,False,4.0,Premium,168.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,True,Medium,False,
PS00974,25-34,Couple,Transit-Visa-Required,8.4,Morning,May,Carry-On Only,3,Mid-Range,Active/City,4,Travel Agent,79.6,High,City/Culture/Shopping,True,True,4,True,Indoor Micro-Experience,377.0,23.6,True,2.0,2.0,True,True,True,True,City/Culture/Shopping,Indoor Micro-Experience,8.4,377.0,False,False,3.0,Mid-Range,414.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,0.0
PS00975,18-24,Couple,Transit-Visa-Required,13.7,Morning,September,Carry-On Only,5,Budget,Family/Indoor,5,Airport Signage,71.8,High,City/Culture/Shopping,True,True,0,True,City/Culture/Shopping,431.0,4.3,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,13.7,431.0,False,False,5.0,Budget,732.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS00976,25-34,Couple,Visa-Free/On-Arrival,22.5,Evening,December,Needs Storage,4,Mid-Range,Family/Indoor,4,Travel Agent,83.0,High,City/Culture/Shopping,True,True,5,True,City/Culture/Shopping,583.0,11.8,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,22.5,583.0,False,False,4.0,Mid-Range,1260.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,High,True,1.0
PS00977,35-44,Solo,Visa-Free/On-Arrival,8.4,Morning,July,Checked-Through,2,Premium,Culture & Heritage,5,Word of Mouth/Referral,97.2,High,Premium Fast-Track/Chauffeur,True,yes ,3,True,Stay Airside,0.0,19.6,True,4.0,4.0,True,True,True,True,Premium Fast-Track/Chauffeur,Stay Airside,8.4,0.0,False,False,2.0,Premium,414.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,True,Medium,True,0.0
PS00978,18-24,Solo,Visa-Free/On-Arrival,8.7,Afternoon,August,Checked-Through,4,Mid-Range,Relaxation & Wellness,1,Airline Partner,71.3,High,Indoor Micro-Experience,True,True,2,True,Indoor Micro-Experience,353.0,27.2,True,4.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,8.7,353.0,False,False,4.0,Mid-Range,432.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS00979,25-34,COUPLE,Not-Eligible,9.4,Evening,April,Carry-On Only,1,Mid-Range,Culture & Heritage,3,Travel Agent,30.0,Low,Stay Airside,True,False,2,False,,,,,,,True,False,False,,Stay Airside,,9.4,,False,False,1.0,Mid-Range,474.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00980,35-44,Solo,Transit-Visa-Required,6.1,Afternoon,November,Carry-On Only,5,Mid-Range,Relaxation & Wellness,5,Airport Signage,70.1,High,Indoor Micro-Experience,True,True,4,True,INDOOR MICRO-EXPERIENCE,314.0,34.5,False,3.0,3.0,True,True,True,False,Indoor Micro-Experience,Indoor Micro-Experience,6.1,314.0,False,False,5.0,Mid-Range,276.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Medium,True,1.0
PS00981,25-34,Solo,Not-Eligible,8.0,Morning,August,Needs Storage,3,Mid-Range,Relaxation & Wellness,2,Airline Partner,30.0,Low,Stay Airside,True,True,1,False,,,,,,,True,True,False,,Stay Airside,,8.0,,False,False,3.0,Mid-Range,390.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00982,45-54,Family with kids,Visa-Free/On-Arrival,2.0,Morning,June,Carry-On Only,4,Budget,Relaxation & Wellness,2,Word of Mouth/Referral,49.7,Medium,Airport Lounge/Relaxation,True,True,2,No,,,,,,,True,True,False,,Airport Lounge/Relaxation,,2.0,,False,False,4.0,Budget,30.0,Medium,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00983,18-24,Friends/Group,Transit-Visa-Required,5.1,Morning,May,Checked-Through,3,Budget,Family/Indoor,3,Airline Partner,61.1,Medium,Airport Lounge/Relaxation,Yes,True,3,True,Premium Fast-Track/Chauffeur,2011.0,49.3,True,2.0,2.0,True,True,True,True,Airport Lounge/Relaxation,Premium Fast-Track/Chauffeur,5.1,2011.0,False,False,3.0,Budget,216.0,Medium,True,True,True,0.0,High,Completed,Airside/Low-Risk,False,Medium,True,0.0
PS00984,18-24,Family with kids,Transit-Visa-Required,10.0,Evening,December,Checked-Through,4,Budget,Relaxation & Wellness,4,Airport Signage,68.4,Medium,Airport Lounge/Relaxation,True,True,6,True,Airport Lounge/Relaxation,136.0,14.4,True,4.0,5.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,10.0,136.0,False,False,4.0,Budget,510.0,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,High,True,1.0
PS00985,35-44,Friends/Group,Transit-Visa-Required,4.1,Afternoon,July,Checked-Through,5,Budget,Family/Indoor,1,Word of Mouth/Referral,41.3,Medium,Airport Lounge/Relaxation,True,yes ,3,True,Airport Lounge/Relaxation,155.0,39.4,True,3.0,3.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,4.1,155.0,False,False,5.0,Budget,155.99999999999997,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Medium,False,1.0
PS00986,25-34,Solo,Not-Eligible,12.1,Evening,June,Carry-On Only,5,Budget,Shopping,4,Travel Agent,30.0,Low,Stay Airside,True,True,1,False,,,,,,,True,True,False,,Stay Airside,,12.1,,False,False,5.0,Budget,636.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS00987,35-44,Friends/Group,visa-free/on-arrival,2.1,Afternoon,March,Carry-On Only,2,Mid-Range,Shopping,2,Airport Signage,55.2,Medium,Indoor Micro-Experience,True,TRUE,2,True,indoor micro-experience,318.0,56.1,True,3.0,4.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,2.1,318.0,False,False,2.0,Mid-Range,36.0,Medium,True,True,True,1.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,False,1.0
PS00988,25-34,Solo,VISA-FREE/ON-ARRIVAL,11.9,Afternoon,May,Carry-On Only,3,Mid-Range,Active/City,3,Organic App Search,76.0,High,City/Culture/Shopping,True,True,3,True,City / Culture / Shopping,535.0,16.5,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,11.9,535.0,False,False,3.0,Mid-Range,624.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,False,1.0
PS00989,25-34,Friends/Group,Transit-Visa-Required,11.9,Afternoon,September,Needs Storage,3,Budget,Shopping,5,Airline Partner,72.8,High,CITY/CULTURE/SHOPPING,True,True,1,Yes,City/Culture/Shopping,485.0,14.3,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,11.9,485.0,False,False,3.0,Budget,624.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00990,45-54,Friends/Group,Transit-Visa-Required,22.7,Evening,July,Carry-On Only,3,Budget,Relaxation & Wellness,2,Organic App Search,69.9,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,,14.5,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,22.7,,False,False,3.0,Budget,1272.0,High,True,True,True,0.0,No Spend,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00991,45-54,Family with kids,Transit-Visa-Required,6.0,Morning,December,Checked-Through,3,Budget,Shopping,1,Travel Agent,61.4,Medium,Airport Lounge/Relaxation,True,True,1,True,Airport Lounge/Relaxation,164.0,32.4,TRUE,4.0,4.0,True,True,True,True,Airport Lounge/Relaxation,Airport Lounge/Relaxation,6.0,164.0,False,False,3.0,Budget,270.0,Medium,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Low,True,1.0
PS00992,35-44,Friends/Group,Visa-Free/On-Arrival,7.5,Morning,April,Checked-Through,3,Budget,Culture & Heritage,3,Airport Signage,77.4,High,City / Culture / Shopping,True,True,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,7.5,,False,False,3.0,Budget,360.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,True,
PS00993,25-34,Couple,Visa-Free/On-Arrival,16.9,Evening,July,Needs Storage,,Budget,Relaxation & Wellness,3,Airline Partner,78.3,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,345.0,6.8,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,16.9,345.0,True,False,,Budget,923.9999999999999,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS00994,35-44,Solo,visa-free/on-arrival,15.7,Afternoon,May,Checked-Through,,Mid-Range,Shopping,2,Airport Signage,81.4,High,City/Culture/Shopping,True,True,2,False,,,,,,,True,True,False,,City/Culture/Shopping,,15.7,,True,False,,Mid-Range,852.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Low,False,
PS00995,25-34,Couple,Visa-Free/On-Arrival,13.2,Afternoon,November,Checked-Through,3,Budget,Relaxation & Wellness,3,Airline Partner,81.6,High,City/Culture/Shopping,True,True,3,True,City/Culture/Shopping,422.0,16.4,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,13.2,422.0,False,False,3.0,Budget,702.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS00996,18-24,Couple,Transit-Visa-Required,9.1,Evening,February,Checked-Through,2,Mid-Range,Relaxation & Wellness,5,Social Media,84.1,High,City/Culture/Shopping,True,True,2,True,Stay Airside,0.0,15.2,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,Stay Airside,9.1,0.0,False,False,2.0,Mid-Range,456.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,True,0.0
PS00997,55+,Solo,Transit-Visa-Required,16.6,Afternoon,June,Checked-Through,2,Mid-Range,Family/Indoor,3,Airport Signage,75.4,High,City / Culture / Shopping,True,True,2,Yes,Indoor Micro-Experience,282.0,0.0,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,Indoor Micro-Experience,16.6,282.0,False,False,2.0,Mid-Range,906.0000000000001,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Low,True,0.0
PS00998,18-24,Couple,Visa-Free/On-Arrival,26.0,Evening,July,Checked-Through,4,Budget,Family/Indoor,3,Airport Signage,74.6,High,Indoor Micro-Experience,True,True,3,True,Indoor Micro-Experience,306.0,5.5,TRUE,4.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,26.0,306.0,False,False,4.0,Budget,1470.0,High,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Medium,True,1.0
PS00999,55+,Friends/Group,Visa-Free/On-Arrival,10.5,Afternoon,August,Needs Storage,1,Budget,Shopping,3,Word of Mouth/Referral,76.4,High,City/Culture/Shopping,True,True,2,yes ,City/Culture/Shopping,405.0,28.9,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,10.5,405.0,False,False,1.0,Budget,540.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01000,25-34,Solo,Visa-Free/On-Arrival,7.7,Evening,June,Needs Storage,3,Budget,Culture & Heritage,3,Airline Partner,76.8,High,City/Culture/Shopping,True,True,2,True,City/Culture/Shopping,436.0,39.8,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,7.7,436.0,False,False,3.0,Budget,372.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01001,25-34,Family with kids,Visa-Free/On-Arrival,11.3,Evening,August,Needs Storage,3,Budget,Shopping,1,Social Media,70.8,High,City/Culture/Shopping,True,TRUE,0,True,City/Culture/Shopping,409.0,10.7,True,5.0,5.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,11.3,409.0,False,False,3.0,Budget,588.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS01002,35-44,Friends/Group,Transit-Visa-Required,8.3,Afternoon,July,Checked-Through,3,Budget,Culture & Heritage,4,Airline Partner,71.3,High,City/Culture/Shopping,Y,True,3,TRUE,City/Culture/Shopping,280.0,34.0,True,,3.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,8.3,280.0,False,False,3.0,Budget,408.00000000000006,High,True,True,True,0.0,Low,Booked,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01003,45-54,Friends/Group,Not-Eligible,6.3,Evening,February,Needs Storage,4,Mid-Range,Active/City,5,Travel Agent,30.0,Low,Stay Airside,True,True,1,True,Stay Airside,0.0,30.2,True,4.0,5.0,True,True,True,True,Stay Airside,Stay Airside,6.3,0.0,False,False,4.0,Mid-Range,288.0,Low,True,True,True,0.0,Low,Completed,Airside/Low-Risk,False,Low,False,1.0
PS01004,35-44,Friends/Group,Visa-Free/On-Arrival,12.2,Night,June,Needs Storage,3,Budget,Family/Indoor,2,Social Media,72.7,High,City/Culture/Shopping,True,True,0,Yes,City/Culture/Shopping,431.0,22.2,True,4.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,12.2,431.0,False,False,3.0,Budget,642.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS01005,45-54,Couple,Transit-Visa-Required,5.4,Afternoon,September,Needs Storage,2,Premium,Relaxation & Wellness,4,Word of Mouth/Referral,67.7,Medium,Indoor Micro-Experience,True,True,2,True,Indoor Micro-Experience,305.0,37.0,True,5.0,,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,5.4,305.0,False,False,2.0,Premium,234.0,Medium,True,True,True,0.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,True,1.0
PS01006,35-44,Friends/Group,Not-Eligible,10.4,Afternoon,December,Carry-On Only,,Budget,Family/Indoor,1,Airline Partner,30.0,Low,Stay Airside,True,True,0,False,,,,,,,True,True,False,,Stay Airside,,10.4,,True,False,,Budget,534.0,Low,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS01007,35-44,Family with kids,Transit-Visa-Required,2.5,Evening,June,Carry-On Only,5,Mid-Range,Shopping,4,Airline Partner,47.3,Medium,Indoor Micro-Experience,True,True,2,True,Indoor Micro-Experience,328.0,66.5,True,4.0,3.0,True,True,True,True,Indoor Micro-Experience,Indoor Micro-Experience,2.5,328.0,False,False,5.0,Mid-Range,60.0,Medium,True,True,True,1.0,Mid,Completed,Indoor/Moderate-Risk,False,Low,False,1.0
PS01008,45-54,Solo,Visa-Free/On-Arrival,18.3,Evening,April,Checked-Through,1,Mid-Range,Family/Indoor,3,Airline Partner,89.0,High,City/Culture/Shopping,True,True,3,True,Premium Fast-Track/Chauffeur,1509.0,4.0,yes ,3.0,3.0,True,True,True,True,City/Culture/Shopping,Premium Fast-Track/Chauffeur,18.3,1509.0,False,False,1.0,Mid-Range,1008.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Medium,True,0.0
PS01009,25-34,Couple,NOT-ELIGIBLE,4.5,Morning,July,Needs Storage,3,Budget,Relaxation & Wellness,3,Airline Partner,30.0,Low,Stay Airside,True,1,2,False,,,,,,,True,True,False,,Stay Airside,,4.5,,False,False,3.0,Budget,180.0,Low,False,True,False,,No Spend,Package Viewed,Airside/Low-Risk,False,Low,False,
PS01010,25-34,family with kids,Visa-Free/On-Arrival,2.9,Night,March,Checked-Through,3,Budget,Shopping,3,Airline Partner,61.0,Medium,Airport Lounge/Relaxation,True,True,0,False,,,,,,,True,True,False,,Airport Lounge/Relaxation,,2.9,,False,False,3.0,Budget,84.0,Medium,False,False,False,,No Spend,Eligibility Checked,Airside/Low-Risk,False,None,False,
PS01011,25-34,Solo,Visa-Free/On-Arrival,15.4,Morning,May,Checked-Through,2,Mid-Range,Relaxation & Wellness,2,Social Media,87.5,High,City/Culture/Shopping,True,False,0,True,city/culture/shopping,335.0,15.7,True,4.0,4.0,True,False,True,True,City/Culture/Shopping,City/Culture/Shopping,15.4,335.0,False,False,2.0,Mid-Range,834.0,High,True,False,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,None,True,1.0
PS01012,55+,Couple,Visa-Free/On-Arrival,17.0,Evening,January,Needs Storage,3,Premium,Family/Indoor,4,Social Media,84.8,High,Premium Fast-Track/Chauffeur,True,True,3,True,Premium Fast-Track/Chauffeur,980.0,13.2,True,4.0,,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,17.0,980.0,False,False,3.0,Premium,930.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,True,1.0
PS01013,55+,Family with kids,Visa-Free/On-Arrival,9.0,Evening,October,Checked-Through,4,Budget,Shopping,3,Word of Mouth/Referral,78.1,High,City/Culture/Shopping,True,True,4,True,City/Culture/Shopping,273.0,34.8,False,3.0,3.0,True,True,True,False,City/Culture/Shopping,City/Culture/Shopping,9.0,273.0,False,False,4.0,Budget,450.0,High,True,True,True,0.0,Low,Completed,Outdoor/Higher-Risk,False,Medium,True,1.0
PS01014,18-24,Solo,Visa-Free/On-Arrival,7.0,Night,March,Checked-Through,2,Budget,Family/Indoor,2,Airport Signage,77.6,High,City/Culture/Shopping,True,yes ,2,True,Premium Fast-Track/Chauffeur,1325.0,40.8,True,3.0,3.0,True,True,True,True,City/Culture/Shopping,Premium Fast-Track/Chauffeur,7.0,1325.0,False,False,2.0,Budget,330.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,False,Low,True,0.0
PS01015,35-44,Couple,Visa-Free/On-Arrival,6.0,Morning,August,Needs Storage,5,Budget,Culture & Heritage,5,Social Media,78.5,High,City/Culture/Shopping,yes ,False,4,False,,,,,,,True,False,False,,City/Culture/Shopping,,6.0,,False,False,5.0,Budget,270.0,High,False,True,False,,No Spend,Package Viewed,Outdoor/Higher-Risk,False,Medium,True,
PS01016,55+,Family with kids,Visa-Free/On-Arrival,8.7,Evening,September,Needs Storage,3,Budget,Culture & Heritage,1,Organic App Search,71.0,High,City/Culture/Shopping,Yes,True,2,True,City/Culture/Shopping,316.0,23.2,True,5.0,4.0,True,True,True,True,City/Culture/Shopping,City/Culture/Shopping,8.7,316.0,False,False,3.0,Budget,432.0,High,True,True,True,0.0,Mid,Completed,Outdoor/Higher-Risk,False,Low,True,1.0
PS01017,25-34,Couple,TRANSIT-VISA-REQUIRED,7.3,Afternoon,September,Checked-Through,,Premium,Relaxation & Wellness,4,Social Media,83.5,High,Premium Fast-Track/Chauffeur,True,True,3,True,Premium Fast-Track/Chauffeur,1101.0,35.2,TRUE,3.0,2.0,True,True,True,True,Premium Fast-Track/Chauffeur,Premium Fast-Track/Chauffeur,7.3,1101.0,True,False,,Premium,348.0,High,True,True,True,0.0,High,Completed,Outdoor/Higher-Risk,True,Medium,False,1.0
PS01018,35-44,Solo,Transit-Visa-Required,6.7,Afternoon,October,Needs Storage,4,Mid-Range,Active/City,3,Social Media,66.1,Medium,Indoor Micro-Experience,True,True,2,False,,,,,,,True,True,False,,Indoor Micro-Experience,,6.7,,False,False,4.0,Mid-Range,312.0,Medium,False,True,False,,No Spend,Package Viewed,Indoor/Moderate-Risk,False,Low,True,
